storeid,wide_area,basic_area,storename,category,category_top,rating,address,url,hon0_index_final,summary_bullets,summary_bullets_json
3_93_40,경기도,덕양구,차장공원,근린공원,공원,3.0,경기 고양시 덕양구 충경로 57-2,https://map.naver.com/p/entry/place/19044704?placePath=%2Fhome,20.2,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_41,경기도,덕양구,덕수근린공원,근린공원,공원,3.0,경기 고양시 덕양구 덕수천1로 14,https://map.naver.com/p/entry/place/1266473083?placePath=%2Fhome,52.0,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_42,경기도,덕양구,관산근린공원,근린공원,공원,3.0,경기 고양시 덕양구 통일로768번길 66-3,https://map.naver.com/p/entry/place/1593558826?placePath=%2Fhome,35.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_43,경기도,덕양구,화정문화의거리,"거리,골목",기타,3.0,경기 고양시 덕양구 화정동,https://map.naver.com/p/entry/place/20743675?placePath=%2Fhome,31.3,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_44,경기도,덕양구,마상근린공원,근린공원,공원,3.0,경기 고양시 덕양구 원당로69번길 46,https://map.naver.com/p/entry/place/19032787?placePath=%2Fhome,52.4,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_45,경기도,덕양구,고양밥할머니공원,근린공원,공원,3.0,경기 고양시 덕양구 동송로 6 고양대로 2202 일원,https://map.naver.com/p/entry/place/1524174185?placePath=%2Fhome,51.8,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_46,경기도,덕양구,화전동 벽화마을,체험마을,기타,3.0,경기 고양시 덕양구 중앙로78번안길 88,https://map.naver.com/p/entry/place/1250704780?placePath=%2Fhome,12.8,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_47,경기도,덕양구,강매석교공원,근린공원,공원,3.0,경기 고양시 덕양구 강매동 317-23,https://map.naver.com/p/entry/place/1745927910?placePath=%2Fhome,28.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""고양 창릉천 유채꽃밭은 서울 근교에 이렇게 아름다운 명소가 숨어있을 줄 몰랐다.""]"
3_93_48,경기도,덕양구,동산꽃맞이공원,근린공원,공원,3.0,경기 고양시 덕양구 동산동 363,https://map.naver.com/p/entry/place/1149816190?placePath=%2Fhome,46.1,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_49,경기도,덕양구,서두물공원,근린공원,공원,3.0,경기 고양시 덕양구 중앙로 400-2,https://map.naver.com/p/entry/place/19418731?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_50,경기도,덕양구,송강공릉천공원,근린공원,공원,3.0,경기 고양시 덕양구 신원동,https://map.naver.com/p/entry/place/1623476320?placePath=%2Fhome,35.6,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_12_1,서울특별시,은평구,진관사계곡,계곡,기타,4.43,서울 은평구 진관동,https://map.naver.com/p/entry/place/18693189?placePath=%2Fhome,66.2,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""서울 인근에서 발 담그고 힐링하기 좋은 숨은 스팟인 진관사 계곡을 방문했다."", ""서울 근교 작은 계곡 진관사에서 비봉 쪽으로 이어진 계곡은 물이 정말 시원했고 애기들도 와서 많이 놀았다.""]"
3_12_2,서울특별시,은평구,은평한옥마을,체험마을,기타,4.21,서울 은평구 연서로50길 7-10,https://map.naver.com/p/entry/place/37825869?placePath=%2Fhome,86.8,"- 은평한옥마을은 은평뉴타운이 들어서면서 북한산 진관사 앞에 새로 조성된 한옥마을로 전통과 현대가 조화를 이루고 있는 예쁜 마을이다.
- 은평 한옥마을은 새롭게 만들어진 북한산, 진관사와 어울러진 한옥 단지로 조성시 소유주의 취향에 따라 한옥마다 모양과 나무색이 달라 보는 즐거움이 있고 상업시설을 제외한 곳은 내부 관람이 불가하다.
- 은평한옥마을은 도심 속 전원을 느낄 수 있으며 북한산, 진관사와 어우러진 역사 문화 마을이다.
- 북한산 아래 펼쳐져 있는 한옥 마을은 경관을 해치지 않기 위해 간판도 최소한으로 달려 있고 상업시설과 주거시설도 있어 산책 겸 둘러 보기 좋다.","[""은평한옥마을은 은평뉴타운이 들어서면서 북한산 진관사 앞에 새로 조성된 한옥마을로 전통과 현대가 조화를 이루고 있는 예쁜 마을이다."", ""은평 한옥마을은 새롭게 만들어진 북한산, 진관사와 어울러진 한옥 단지로 조성시 소유주의 취향에 따라 한옥마다 모양과 나무색이 달라 보는 즐거움이 있고 상업시설을 제외한 곳은 내부 관람이 불가하다."", ""은평한옥마을은 도심 속 전원을 느낄 수 있으며 북한산, 진관사와 어우러진 역사 문화 마을이다."", ""북한산 아래 펼쳐져 있는 한옥 마을은 경관을 해치지 않기 위해 간판도 최소한으로 달려 있고 상업시설과 주거시설도 있어 산책 겸 둘러 보기 좋다.""]"
3_12_3,서울특별시,은평구,은평역사한옥박물관,박물관,박물관,4.45,서울 은평구 연서로50길 8 은평역사한옥박물관,https://map.naver.com/p/entry/place/34350721?placePath=%2Fhome,64.3,"- 은평구 가볼만한곳 역사한옥박물관은 은평구의 역사를 알아볼 수 있는 알찬 전시 관람 해설이 유선 예약 후 이용 가능하다.
- 한옥마을 왔다가 구경하기 좋은 복잉어 키홀더 전시장과 탈쓰기, 작은도서관 등 아이들과 함께 관람하기 좋고 전시 구성도 좋아 아이와 함께하기 좋다.
- 은평구 가볼만한곳 역사한옥박물관은 은평구의 역사를 알아볼 수 있는 알찬 전시 관람 해설은 방문 3일전 유선 예약 후 이용 가능하다.","[""은평구 가볼만한곳 역사한옥박물관은 은평구의 역사를 알아볼 수 있는 알찬 전시 관람 해설이 유선 예약 후 이용 가능하다."", ""한옥마을 왔다가 구경하기 좋은 복잉어 키홀더 전시장과 탈쓰기, 작은도서관 등 아이들과 함께 관람하기 좋고 전시 구성도 좋아 아이와 함께하기 좋다."", ""은평구 가볼만한곳 역사한옥박물관은 은평구의 역사를 알아볼 수 있는 알찬 전시 관람 해설은 방문 3일전 유선 예약 후 이용 가능하다.""]"
3_12_4,서울특별시,은평구,삼천사계곡,계곡,기타,3.0,서울 은평구 진관동 25-2,https://map.naver.com/p/entry/place/13496669?placePath=%2Fhome,57.1,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""서울에 이런 곳이 있었나 할 정도로 지하철과 버스 대중교통을 이용해서 찾을 수 있는 명품계곡 삼천사계곡은 물도 맑고 깨끗해서 알만한 사람들은 항상 찾아가는 곳이다.""]"
3_12_5,서울특별시,은평구,이말산,산,기타,3.0,서울 은평구 진관동,https://map.naver.com/p/entry/place/18693396?placePath=%2Fhome,63.9,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_12_6,서울특별시,은평구,다문화박물관,박물관,박물관,4.4,서울 은평구 불광로 135,https://map.naver.com/p/entry/place/13290447?placePath=%2Fhome,76.9,"- 은평구 다문화박물관은 다양한 국가의 전통 의상, 생활 도구, 문화유산을 직접 보고 체험할 수 있는 공간으로 아이들과 함께 가기 좋은 교육 체험 장소이다.
- 아이와 아이친구들과 함께 방문한 다문화박물관은 구성도 알차고 전시물들도 입체물로 제작되어 몰입도가 너무 좋았다.
- 베이킹프로그램 예약하고 전시까지 재밌게 보고 왔는데 전시가 유익하고 해설도 유익해서 아이들과 방문하기 좋았다.
- 아이가 여러 나라에 대해 관심을 가져 이탈리아 피자 체험하러 왔는데 선생님이 하나씩 층마다 설명해 주어 아이도 흥미를 갖고 열심히 들었다.","[""은평구 다문화박물관은 다양한 국가의 전통 의상, 생활 도구, 문화유산을 직접 보고 체험할 수 있는 공간으로 아이들과 함께 가기 좋은 교육 체험 장소이다."", ""아이와 아이친구들과 함께 방문한 다문화박물관은 구성도 알차고 전시물들도 입체물로 제작되어 몰입도가 너무 좋았다."", ""베이킹프로그램 예약하고 전시까지 재밌게 보고 왔는데 전시가 유익하고 해설도 유익해서 아이들과 방문하기 좋았다."", ""아이가 여러 나라에 대해 관심을 가져 이탈리아 피자 체험하러 왔는데 선생님이 하나씩 층마다 설명해 주어 아이도 흥미를 갖고 열심히 들었다.""]"
3_12_7,서울특별시,은평구,북한산둘레길8구간(구름정원길),도보코스,도보,3.0,서울 은평구 불광동 산4-5,https://map.naver.com/p/entry/place/20071995?placePath=%2Fhome,63.0,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""네이버에 단풍명소로 등록되어 가본 구름정원길은 풍경이 탁 트여 좋고 산책하기 좋은 둘레길 코스이다."", ""네이버에 단풍명소로 등록되어 가본 구름정원길 풍경이 탁 트여 좋고 산책하기 좋은 둘레길 코스이다."", ""불광역2번 출구에서 버스타고 입곡삼거리에 내려서 시작한 북한산둘레길 구름정원길은 등산객이 많을 줄 알았는데 많이 조용했다.""]"
3_12_8,서울특별시,은평구,증산체육공원,"도시,테마공원",공원,3.0,서울 은평구 증산로5길 35-27,https://map.naver.com/p/entry/place/18692418?placePath=%2Fhome,66.4,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""증산역에서 걸어 올라가야 해서 사람이 별로 없지만 다양한 운동, 놀이시설이 가득해서 아이들과 방문하기 좋아요.""]"
3_12_9,서울특별시,은평구,진관사,"절,사찰",기타,3.0,서울 은평구 진관길 73 진관사,https://map.naver.com/p/entry/place/12768095?placePath=%2Fhome,48.1,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_12_10,서울특별시,은평구,봉산 편백나무 치유의 숲,"휴양림,산림욕장",기타,3.0,서울 은평구 은평터널로9가길 9-13,https://map.naver.com/p/entry/place/1840761224?placePath=%2Fhome,62.3,"- 서울시 4개 구에서 추진한 편백나무 군락지 조성에 성공한 곳은 은평구 봉산 편백 나무 숲밖에 없다고 한다.
- 서울시가 내려다 보이는 전망대와 화장실이 깔끔하게 정리가 되어 있어 걷기 편하고 편백향이 많이 나진 않지만 숲길 편안하고 좋아요.","[""서울시 4개 구에서 추진한 편백나무 군락지 조성에 성공한 곳은 은평구 봉산 편백 나무 숲밖에 없다고 한다."", ""서울시가 내려다 보이는 전망대와 화장실이 깔끔하게 정리가 되어 있어 걷기 편하고 편백향이 많이 나진 않지만 숲길 편안하고 좋아요.""]"
3_12_11,서울특별시,은평구,북한산생태공원,"자연,생태공원",공원,3.0,서울 은평구 불광동 산42-5,https://map.naver.com/p/entry/place/18660778?placePath=%2Fhome,64.0,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_12_12,서울특별시,은평구,향림도시농업체험원,주말농장,기타,3.0,서울 은평구 불광동 457,https://map.naver.com/p/entry/place/1081637912?placePath=%2Fhome,42.0,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_12_13,서울특별시,은평구,북한산둘레길9구간(마실길),도보코스,도보,3.0,서울 은평구 진관동 132-28,https://map.naver.com/p/entry/place/20071997?placePath=%2Fhome,51.2,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""북한산둘레길9구간 마실길은 관리가 잘 되어 있고 계곡도 구경하며 걸을 수 있다."", ""산책 흐리지만 선선한 날씨 걷기 좋은 북한산둘레길9구간 마실길은 관리가 잘 되어 있고 계곡도 구경하며 걸을 수 있다.""]"
3_12_14,서울특별시,은평구,너나들이센터,"체험,홍보관",기타,3.0,서울 은평구 연서로50길 10 너나들이센터,https://map.naver.com/p/entry/place/1261392146?placePath=%2Fhome,20.6,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_12_15,서울특별시,은평구,서울둘레길16코스(봉산앵봉산),도보코스,도보,3.0,서울 은평구 갈현로15길 27-1 은평의 마을,https://map.naver.com/p/entry/place/1278899728?placePath=%2Fhome,60.4,"- 증산역에서 봉산을 오르면서 북한산과 은평구 전경을 볼 수 있는 서울둘레길 16코스는 나지막한 산길로만 구성된 코스이다.
- 서울둘레길 16코스는 증산역에서 봉산을 오르면서 북한산과 은평구 전경을 볼 수 있는 코스이다.
- 나지막한 산길로만 구성된 서울둘레길 16코스는 등산화로도 충분히 다닐 수 있는 길이며 산 정상과 앵봉산 정산에서 보는 전경은 아주 멋지네요.
- 체육공원 뒷길로 봉산편백나무 숲길 가려하는데 주차와 오르막길은 최악이지만 화장실이며 CCTV설치,에어건설치를 말끔하게 해놨고 산길도 험하지 않아 좋다.
- 증산역에서 서오릉고개까지 약3시간 소요. 생각 외로 계단길이 많다.","[""증산역에서 봉산을 오르면서 북한산과 은평구 전경을 볼 수 있는 서울둘레길 16코스는 나지막한 산길로만 구성된 코스이다."", ""서울둘레길 16코스는 증산역에서 봉산을 오르면서 북한산과 은평구 전경을 볼 수 있는 코스이다."", ""나지막한 산길로만 구성된 서울둘레길 16코스는 등산화로도 충분히 다닐 수 있는 길이며 산 정상과 앵봉산 정산에서 보는 전경은 아주 멋지네요."", ""체육공원 뒷길로 봉산편백나무 숲길 가려하는데 주차와 오르막길은 최악이지만 화장실이며 CCTV설치,에어건설치를 말끔하게 해놨고 산길도 험하지 않아 좋다."", ""증산역에서 서오릉고개까지 약3시간 소요. 생각 외로 계단길이 많다.""]"
